a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048
-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759
-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704
-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177
-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616
-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133
-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775
-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683
-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034
-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334
-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163
-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761
-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169
0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872
0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817
0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206
0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226
0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966
0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423
0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567
0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165
0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937
0.803784426551621,0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653
0.8591618148564968,0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091
0.9059547423084626,0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616
0.9436956694441048,0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793
0.9720075013949759,0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502
0.9906073556948704,0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232
0.9993093887479177,0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986
0.9980266527163616,0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468
0.9867719642746133,0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046
0.9656577765492775,0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697
0.934895055524683,0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568
0.8947911721405034,0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434
0.8457468311429334,0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961
0.7882520673753163,0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111
0.7228813495119761,0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327
0.6502878401571169,0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576
0.5711968696599872,0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124
0.48639868885379817,0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845
0.39674057313061206,0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813
0.30311835674570226,0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864
0.2064674819377966,0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676
0.1077536522994423,0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555
0.007963183785935567,-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841
-0.09190685022768165,-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315
-0.19085858137418937,-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353
-0.2879033166650653,-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253
-0.3820714171840091,-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209
-0.47242198639846616,-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988
-0.5580522712867793,-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988,-0.04953564087836742
-0.6381066823479502,-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988,-0.04953564087836742,0.05042268780681477
-0.7117853423691232,-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988,-0.04953564087836742,0.05042268780681477,0.14987720966295234
-0.7783520785342986,-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988,-0.04953564087836742,0.05042268780681477,0.14987720966295234,0.24783420798295983
-0.8371417780197468,-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988,-0.04953564087836742,0.05042268780681477,0.14987720966295234,0.24783420798295983,0.3433149288198987
-0.8875670335815046,-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988,-0.04953564087836742,0.05042268780681477,0.14987720966295234,0.24783420798295983,0.3433149288198987,0.4353653603728932
-0.9291240127343697,-0.9613974918795568,-0.9840650050816434,-0.9969000660415961,-0.9997744310730111,-0.9926593804706327,-0.9756260054681576,-0.948844497918124,-0.9125824497911845,-0.8672021794855813,-0.8131571116614864,-0.750987246771676,-0.6813137655555,-0.6048328224062841,-0.5223085896267315,-0.43456562207189353,-0.34248061846961253,-0.2469736617366209,-0.1489990258141988,-0.04953564087836742,0.05042268780681477,0.14987720966295234,0.24783420798295983,0.3433149288198987,0.4353653603728932,0.5230657651576994
